id;name;height;weight;hp;attack;defense;s_attack;s_defense;speed;type;evo_set;info;text_basic;height_text;weight_text;hp_text;attack_text;defense_text;s_attack_text;s_defense_text;speed_text;full_text
449;hippopotas;8;495;68;72;78;38;42;32;{ground};233;It lives in arid places. Instead of perspiration, it expels grainy sand from its body.;hippopotas: It lives in arid places. Instead of perspiration, it expels grainy sand from its body.;Hippopotas is 8 decimeters tall.;Hippopotas weighs 495 hectograms.;Hippopotas has 68 HP.;Hippopotas has 72 attack points.;Hippopotas has 78 defense points.;Hippopotas has 38 special attack.;Hippopotas has 42 special defense.;Hippopotas has 32 speed.;hippopotas: It lives in arid places. Instead of perspiration, it expels grainy sand from its body. hippopotas is 8 decimeters tall. hippopotas weighs 495 hectograms. hippopotas has 68 HP. hippopotas has 72 attack points. hippopotas has 78 defense points. hippopotas has 38 special attack. hippopotas has 42 special defense. hippopotas has 32 speed.
450;hippowdon;20;3000;108;112;118;68;72;47;{ground};233;It blasts internally stored sand from ports on its body to create a towering twister for attack.;hippowdon: It blasts internally stored sand from ports on its body to create a towering twister for attack.;Hippowdon is 20 decimeters tall.;Hippowdon weighs 3000 hectograms.;Hippowdon has 108 HP.;Hippowdon has 112 attack points.;Hippowdon has 118 defense points.;Hippowdon has 68 special attack.;Hippowdon has 72 special defense.;Hippowdon has 47 speed.;hippowdon: It blasts internally stored sand from ports on its body to create a towering twister for attack. hippowdon is 20 decimeters tall. hippowdon weighs 3000 hectograms. hippowdon has 108 HP. hippowdon has 112 attack points. hippowdon has 118 defense points. hippowdon has 68 special attack. hippowdon has 72 special defense. hippowdon has 47 speed.
451;skorupi;8;120;40;50;90;30;55;65;{poison,bug};234;It grips prey with its tail claws and injects poison. It tenaciously hangs on until the poison takes.;skorupi: It grips prey with its tail claws and injects poison. It tenaciously hangs on until the poison takes.;Skorupi is 8 decimeters tall.;Skorupi weighs 120 hectograms.;Skorupi has 40 HP.;Skorupi has 50 attack points.;Skorupi has 90 defense points.;Skorupi has 30 special attack.;Skorupi has 55 special defense.;Skorupi has 65 speed.;skorupi: It grips prey with its tail claws and injects poison. It tenaciously hangs on until the poison takes. skorupi is 8 decimeters tall. skorupi weighs 120 hectograms. skorupi has 40 HP. skorupi has 50 attack points. skorupi has 90 defense points. skorupi has 30 special attack. skorupi has 55 special defense. skorupi has 65 speed.
452;drapion;13;615;70;90;110;60;75;95;{poison,dark};234;It has the power in its clawed arms to make scrap of a car. The tips of its claws release poison.;drapion: It has the power in its clawed arms to make scrap of a car. The tips of its claws release poison.;Drapion is 13 decimeters tall.;Drapion weighs 615 hectograms.;Drapion has 70 HP.;Drapion has 90 attack points.;Drapion has 110 defense points.;Drapion has 60 special attack.;Drapion has 75 special defense.;Drapion has 95 speed.;drapion: It has the power in its clawed arms to make scrap of a car. The tips of its claws release poison. drapion is 13 decimeters tall. drapion weighs 615 hectograms. drapion has 70 HP. drapion has 90 attack points. drapion has 110 defense points. drapion has 60 special attack. drapion has 75 special defense. drapion has 95 speed.
453;croagunk;7;230;48;61;40;61;40;50;{poison,fighting};235;Its cheeks hold poison sacs. It tries to catch foes off guard to jab them with toxic fingers.;croagunk: Its cheeks hold poison sacs. It tries to catch foes off guard to jab them with toxic fingers.;Croagunk is 7 decimeters tall.;Croagunk weighs 230 hectograms.;Croagunk has 48 HP.;Croagunk has 61 attack points.;Croagunk has 40 defense points.;Croagunk has 61 special attack.;Croagunk has 40 special defense.;Croagunk has 50 speed.;croagunk: Its cheeks hold poison sacs. It tries to catch foes off guard to jab them with toxic fingers. croagunk is 7 decimeters tall. croagunk weighs 230 hectograms. croagunk has 48 HP. croagunk has 61 attack points. croagunk has 40 defense points. croagunk has 61 special attack. croagunk has 40 special defense. croagunk has 50 speed.
454;toxicroak;13;444;83;106;65;86;65;85;{poison,fighting};235;Its knuckle claws secrete a toxin so vile that even a scratch could prove fatal.;toxicroak: Its knuckle claws secrete a toxin so vile that even a scratch could prove fatal.;Toxicroak is 13 decimeters tall.;Toxicroak weighs 444 hectograms.;Toxicroak has 83 HP.;Toxicroak has 106 attack points.;Toxicroak has 65 defense points.;Toxicroak has 86 special attack.;Toxicroak has 65 special defense.;Toxicroak has 85 speed.;toxicroak: Its knuckle claws secrete a toxin so vile that even a scratch could prove fatal. toxicroak is 13 decimeters tall. toxicroak weighs 444 hectograms. toxicroak has 83 HP. toxicroak has 106 attack points. toxicroak has 65 defense points. toxicroak has 86 special attack. toxicroak has 65 special defense. toxicroak has 85 speed.
455;carnivine;14;270;74;100;72;90;72;46;{grass};236;It attracts prey with its sweet- smelling saliva, then chomps down. It takes a whole day to eat prey.;carnivine: It attracts prey with its sweet- smelling saliva, then chomps down. It takes a whole day to eat prey.;Carnivine is 14 decimeters tall.;Carnivine weighs 270 hectograms.;Carnivine has 74 HP.;Carnivine has 100 attack points.;Carnivine has 72 defense points.;Carnivine has 90 special attack.;Carnivine has 72 special defense.;Carnivine has 46 speed.;carnivine: It attracts prey with its sweet- smelling saliva, then chomps down. It takes a whole day to eat prey. carnivine is 14 decimeters tall. carnivine weighs 270 hectograms. carnivine has 74 HP. carnivine has 100 attack points. carnivine has 72 defense points. carnivine has 90 special attack. carnivine has 72 special defense. carnivine has 46 speed.
456;finneon;4;70;49;49;56;49;61;66;{water};237;After long exposure to sunlight, the patterns on its tail fins shine vividly when darkness arrives.;finneon: After long exposure to sunlight, the patterns on its tail fins shine vividly when darkness arrives.;Finneon is 4 decimeters tall.;Finneon weighs 70 hectograms.;Finneon has 49 HP.;Finneon has 49 attack points.;Finneon has 56 defense points.;Finneon has 49 special attack.;Finneon has 61 special defense.;Finneon has 66 speed.;finneon: After long exposure to sunlight, the patterns on its tail fins shine vividly when darkness arrives. finneon is 4 decimeters tall. finneon weighs 70 hectograms. finneon has 49 HP. finneon has 49 attack points. finneon has 56 defense points. finneon has 49 special attack. finneon has 61 special defense. finneon has 66 speed.
457;lumineon;12;240;69;69;76;69;86;91;{water};237;It lives on the deep-sea floor. It attracts prey by flashing the patterns on its four tail fins.;lumineon: It lives on the deep-sea floor. It attracts prey by flashing the patterns on its four tail fins.;Lumineon is 12 decimeters tall.;Lumineon weighs 240 hectograms.;Lumineon has 69 HP.;Lumineon has 69 attack points.;Lumineon has 76 defense points.;Lumineon has 69 special attack.;Lumineon has 86 special defense.;Lumineon has 91 speed.;lumineon: It lives on the deep-sea floor. It attracts prey by flashing the patterns on its four tail fins. lumineon is 12 decimeters tall. lumineon weighs 240 hectograms. lumineon has 69 HP. lumineon has 69 attack points. lumineon has 76 defense points. lumineon has 69 special attack. lumineon has 86 special defense. lumineon has 91 speed.
458;mantyke;10;650;45;20;50;60;120;50;{water,flying};116;A friendly PokÈmon that captures the subtle flows of seawater using its two antennae.;mantyke: A friendly PokÈmon that captures the subtle flows of seawater using its two antennae.;Mantyke is 10 decimeters tall.;Mantyke weighs 650 hectograms.;Mantyke has 45 HP.;Mantyke has 20 attack points.;Mantyke has 50 defense points.;Mantyke has 60 special attack.;Mantyke has 120 special defense.;Mantyke has 50 speed.;mantyke: A friendly PokÈmon that captures the subtle flows of seawater using its two antennae. mantyke is 10 decimeters tall. mantyke weighs 650 hectograms. mantyke has 45 HP. mantyke has 20 attack points. mantyke has 50 defense points. mantyke has 60 special attack. mantyke has 120 special defense. mantyke has 50 speed.
459;snover;10;505;60;62;50;62;60;40;{grass,ice};239;It lives on snowy mountains. Having had little contact with humans, it is boldly inquisitive.;snover: It lives on snowy mountains. Having had little contact with humans, it is boldly inquisitive.;Snover is 10 decimeters tall.;Snover weighs 505 hectograms.;Snover has 60 HP.;Snover has 62 attack points.;Snover has 50 defense points.;Snover has 62 special attack.;Snover has 60 special defense.;Snover has 40 speed.;snover: It lives on snowy mountains. Having had little contact with humans, it is boldly inquisitive. snover is 10 decimeters tall. snover weighs 505 hectograms. snover has 60 HP. snover has 62 attack points. snover has 50 defense points. snover has 62 special attack. snover has 60 special defense. snover has 40 speed.
460;abomasnow;22;1355;90;92;75;92;85;60;{grass,ice};239;It whips up blizzards in mountains that are always buried in snow. It is the abominable snowman.;abomasnow: It whips up blizzards in mountains that are always buried in snow. It is the abominable snowman.;Abomasnow is 22 decimeters tall.;Abomasnow weighs 1355 hectograms.;Abomasnow has 90 HP.;Abomasnow has 92 attack points.;Abomasnow has 75 defense points.;Abomasnow has 92 special attack.;Abomasnow has 85 special defense.;Abomasnow has 60 speed.;abomasnow: It whips up blizzards in mountains that are always buried in snow. It is the abominable snowman. abomasnow is 22 decimeters tall. abomasnow weighs 1355 hectograms. abomasnow has 90 HP. abomasnow has 92 attack points. abomasnow has 75 defense points. abomasnow has 92 special attack. abomasnow has 85 special defense. abomasnow has 60 speed.
461;weavile;11;340;70;120;65;45;85;125;{dark,ice};109;They live in cold regions, forming groups of four or five that hunt prey with impressive coordination.;weavile: They live in cold regions, forming groups of four or five that hunt prey with impressive coordination.;Weavile is 11 decimeters tall.;Weavile weighs 340 hectograms.;Weavile has 70 HP.;Weavile has 120 attack points.;Weavile has 65 defense points.;Weavile has 45 special attack.;Weavile has 85 special defense.;Weavile has 125 speed.;weavile: They live in cold regions, forming groups of four or five that hunt prey with impressive coordination. weavile is 11 decimeters tall. weavile weighs 340 hectograms. weavile has 70 HP. weavile has 120 attack points. weavile has 65 defense points. weavile has 45 special attack. weavile has 85 special defense. weavile has 125 speed.
462;magnezone;12;1800;70;70;115;130;90;60;{electric,steel};34;It evolved from exposure to a special magnetic field. Three units generate magnetism.;magnezone: It evolved from exposure to a special magnetic field. Three units generate magnetism.;Magnezone is 12 decimeters tall.;Magnezone weighs 1800 hectograms.;Magnezone has 70 HP.;Magnezone has 70 attack points.;Magnezone has 115 defense points.;Magnezone has 130 special attack.;Magnezone has 90 special defense.;Magnezone has 60 speed.;magnezone: It evolved from exposure to a special magnetic field. Three units generate magnetism. magnezone is 12 decimeters tall. magnezone weighs 1800 hectograms. magnezone has 70 HP. magnezone has 70 attack points. magnezone has 115 defense points. magnezone has 130 special attack. magnezone has 90 special defense. magnezone has 60 speed.
463;lickilicky;17;1400;110;85;95;80;95;50;{normal};48;It wraps things with its extensible tongue. Getting too close to it will leave you soaked with drool.;lickilicky: It wraps things with its extensible tongue. Getting too close to it will leave you soaked with drool.;Lickilicky is 17 decimeters tall.;Lickilicky weighs 1400 hectograms.;Lickilicky has 110 HP.;Lickilicky has 85 attack points.;Lickilicky has 95 defense points.;Lickilicky has 80 special attack.;Lickilicky has 95 special defense.;Lickilicky has 50 speed.;lickilicky: It wraps things with its extensible tongue. Getting too close to it will leave you soaked with drool. lickilicky is 17 decimeters tall. lickilicky weighs 1400 hectograms. lickilicky has 110 HP. lickilicky has 85 attack points. lickilicky has 95 defense points. lickilicky has 80 special attack. lickilicky has 95 special defense. lickilicky has 50 speed.
464;rhyperior;24;2828;115;140;130;55;55;40;{ground,rock};50;It puts rocks in holes in its palms and uses its muscles to shoot them. GEODUDE are shot at rare times.;rhyperior: It puts rocks in holes in its palms and uses its muscles to shoot them. GEODUDE are shot at rare times.;Rhyperior is 24 decimeters tall.;Rhyperior weighs 2828 hectograms.;Rhyperior has 115 HP.;Rhyperior has 140 attack points.;Rhyperior has 130 defense points.;Rhyperior has 55 special attack.;Rhyperior has 55 special defense.;Rhyperior has 40 speed.;rhyperior: It puts rocks in holes in its palms and uses its muscles to shoot them. GEODUDE are shot at rare times. rhyperior is 24 decimeters tall. rhyperior weighs 2828 hectograms. rhyperior has 115 HP. rhyperior has 140 attack points. rhyperior has 130 defense points. rhyperior has 55 special attack. rhyperior has 55 special defense. rhyperior has 40 speed.
465;tangrowth;20;1286;100;100;125;110;50;50;{grass};52;It ensnares prey by extending arms made of vines. Losing arms to predators does not trouble it.;tangrowth: It ensnares prey by extending arms made of vines. Losing arms to predators does not trouble it.;Tangrowth is 20 decimeters tall.;Tangrowth weighs 1286 hectograms.;Tangrowth has 100 HP.;Tangrowth has 100 attack points.;Tangrowth has 125 defense points.;Tangrowth has 110 special attack.;Tangrowth has 50 special defense.;Tangrowth has 50 speed.;tangrowth: It ensnares prey by extending arms made of vines. Losing arms to predators does not trouble it. tangrowth is 20 decimeters tall. tangrowth weighs 1286 hectograms. tangrowth has 100 HP. tangrowth has 100 attack points. tangrowth has 125 defense points. tangrowth has 110 special attack. tangrowth has 50 special defense. tangrowth has 50 speed.
